id,prediction
0,0.5365116000175476
1,0.8382368087768555
2,0.24453696608543396
3,0.8479052186012268
4,0.274332195520401
5,0.8940242528915405
6,0.15116354823112488
7,0.12616203725337982
8,0.14447040855884552
9,0.9562814235687256
10,0.4351055920124054
11,0.6004656553268433
12,0.9620572328567505
13,0.18145664036273956
14,0.6423412561416626
15,0.9616005420684814
16,0.18875199556350708
17,0.853069007396698
18,0.8557202219963074
19,0.2684997618198395
20,0.8309440612792969
21,0.6960322856903076
22,0.3900267481803894
23,0.07314763218164444
24,0.0789792537689209
25,0.7715724110603333
26,0.9560238122940063
27,0.8763073682785034
28,0.5836666822433472
29,0.7974904775619507
30,0.8351420164108276
31,0.8169311881065369
32,0.8652464747428894
33,0.21191872656345367
34,0.8924028277397156
35,0.8802700042724609
36,0.27617472410202026
37,0.6329987049102783
38,0.47626447677612305
39,0.14305391907691956
40,0.5528296828269958
41,0.17926472425460815
42,0.20792128145694733
43,0.4171413779258728
44,0.6828201413154602
45,0.8674754500389099
46,0.6673039197921753
47,0.28255802392959595
48,0.9559811949729919
49,0.7671561241149902
50,0.6184362769126892
51,0.25898852944374084
52,0.43639880418777466
53,0.14401012659072876
54,0.38199642300605774
55,0.569438636302948
56,0.4280864894390106
57,0.9613529443740845
58,0.037617277354002
59,0.16613292694091797
60,0.9432035684585571
61,0.9371413588523865
62,0.9014600515365601
63,0.19751012325286865
64,0.17021533846855164
65,0.2781009376049042
66,0.7803840041160583
67,0.28990638256073
68,0.3668610751628876
69,0.4339268207550049
70,0.6591964364051819
71,0.8685904741287231
72,0.03577663376927376
73,0.27666062116622925
74,0.446039080619812
75,0.5964366793632507
76,0.21085809171199799
77,0.8255224227905273
78,0.28854602575302124
79,0.6906535029411316
80,0.31925100088119507
81,0.5919053554534912
82,0.4822617769241333
83,0.48200950026512146
84,0.6870591640472412
85,0.1909082680940628
86,0.6018684506416321
87,0.2996978461742401
88,0.27712249755859375
89,0.29084745049476624
90,0.34665656089782715
91,0.13027775287628174
92,0.3586301803588867
93,0.7970589399337769
94,0.8004002571105957
95,0.6940840482711792
96,0.03255097195506096
97,0.7686161994934082
98,0.8023927211761475
99,0.9463730454444885
100,0.4457497000694275
101,0.26885008811950684
102,0.6212137937545776
103,0.20758815109729767
104,0.3456799387931824
105,0.7405329942703247
106,0.6167849898338318
107,0.931911289691925
108,0.06305108219385147
109,0.5160873532295227
110,0.866215169429779
111,0.9477276802062988
112,0.1644272804260254
113,0.1871098279953003
114,0.2746838331222534
115,0.7771987915039062
116,0.8245118856430054
117,0.19852308928966522
118,0.6429188251495361
119,0.40012261271476746
120,0.8280264139175415
121,0.8410792946815491
122,0.9691476821899414
123,0.04057992994785309
124,0.06028194725513458
125,0.20653533935546875
126,0.853032112121582
127,0.19985921680927277
128,0.8469622731208801
129,0.13975048065185547
130,0.9539171457290649
131,0.2532946467399597
132,0.9328579902648926
133,0.2925739884376526
134,0.7707685828208923
135,0.6477323174476624
136,0.2072657346725464
137,0.7332480549812317
138,0.39180538058280945
139,0.9061300158500671
140,0.713398814201355
141,0.7089908719062805
142,0.2197798490524292
143,0.6445119380950928
144,0.7341426014900208
145,0.23234973847866058
146,0.8677396178245544
147,0.9025821089744568
148,0.1490282118320465
149,0.6739485263824463
150,0.15686307847499847
151,0.7238794565200806
152,0.8135749697685242
153,0.17674781382083893
154,0.18363873660564423
155,0.3352751135826111
156,0.2097926139831543
157,0.30188053846359253
158,0.4405769109725952
159,0.2570470869541168
160,0.6621843576431274
161,0.1538870632648468
162,0.4897155463695526
163,0.3265227973461151
164,0.5562397837638855
165,0.6253145933151245
166,0.038129355758428574
167,0.10767848789691925
168,0.7995877861976624
169,0.441702276468277
170,0.8855345845222473
171,0.3730980455875397
172,0.35872477293014526
173,0.07018517702817917
174,0.15044435858726501
175,0.9377094507217407
176,0.8540555834770203
177,0.17096973955631256
178,0.13878658413887024
179,0.3013080954551697
180,0.3633664846420288
181,0.3184731900691986
182,0.46260228753089905
183,0.32192930579185486
184,0.8496081829071045
185,0.8670856356620789
186,0.6704153418540955
187,0.36600956320762634
188,0.9232786893844604
189,0.07464852184057236
190,0.4359772503376007
191,0.19709445536136627
192,0.6175779700279236
193,0.9709223508834839
194,0.7157381176948547
195,0.6082571148872375
196,0.86506587266922
197,0.8558861017227173
198,0.8262667655944824
199,0.15517659485340118
200,0.7520073652267456
201,0.47099000215530396
202,0.2231377810239792
203,0.7867242693901062
204,0.5019056797027588
205,0.8648021817207336
206,0.0463433675467968
207,0.14749650657176971
208,0.44373106956481934
209,0.05629297345876694
210,0.41297194361686707
211,0.7562727928161621
212,0.08969145268201828
213,0.44674617052078247
214,0.3157735764980316
215,0.30099624395370483
216,0.7328839898109436
217,0.7067908644676208
218,0.7508952021598816
219,0.7516335248947144
220,0.8387325406074524
221,0.6152166128158569
222,0.2821561396121979
223,0.9520823359489441
224,0.909159779548645
225,0.4808768332004547
226,0.6011092066764832
227,0.1485302895307541
228,0.3915678560733795
229,0.16802774369716644
230,0.2618506848812103
231,0.6116223335266113
232,0.6202956438064575
233,0.7366369366645813
234,0.6818024516105652
235,0.8376556634902954
236,0.27929264307022095
237,0.21202626824378967
238,0.2647065818309784
239,0.7312677502632141
240,0.6529756188392639
241,0.34860095381736755
242,0.3669992685317993
243,0.847930371761322
244,0.8773142099380493
245,0.7013973593711853
246,0.23753108084201813
247,0.8347419500350952
248,0.0854746624827385
249,0.16928018629550934
250,0.939490556716919
251,0.8943691849708557
252,0.4908483326435089
253,0.7962685823440552
254,0.5798842310905457
255,0.15018998086452484
256,0.4218047261238098
257,0.6019552946090698
258,0.191719189286232
259,0.7547776103019714
260,0.028080208227038383
261,0.7484456896781921
262,0.2152540683746338
263,0.0494370199739933
264,0.11989864706993103
265,0.16615059971809387
266,0.9676616787910461
267,0.9381757974624634
268,0.19662874937057495
269,0.1514810025691986
270,0.15456600487232208
271,0.18895286321640015
272,0.5304100513458252
273,0.8030470609664917
274,0.7322453260421753
275,0.1824517548084259
276,0.8100242018699646
277,0.01620001532137394
278,0.7010861039161682
279,0.9582411646842957
280,0.6861997246742249
281,0.7547436952590942
282,0.7087080478668213
283,0.9341287612915039
284,0.4411412477493286
285,0.10769488662481308
286,0.17194627225399017
287,0.30337998270988464
288,0.7623314261436462
289,0.678881824016571
290,0.4517422020435333
291,0.2530752122402191
292,0.22329126298427582
293,0.1546981930732727
294,0.4716324806213379
295,0.5577044486999512
296,0.4133147895336151
297,0.7005720138549805
298,0.5570861101150513
299,0.8375199437141418
300,0.7281053066253662
301,0.4463014006614685
302,0.22502340376377106
303,0.8350399732589722
304,0.5417785048484802
305,0.14940573275089264
306,0.5688065886497498
307,0.9438410401344299
308,0.2979312241077423
309,0.7910838723182678
310,0.18938368558883667
311,0.12295947223901749
312,0.8453559279441833
313,0.2121092826128006
314,0.45907270908355713
315,0.8893305063247681
316,0.9767411947250366
317,0.46442893147468567
318,0.1893782764673233
319,0.6453201174736023
320,0.46631813049316406
321,0.6290910243988037
322,0.6160162091255188
323,0.06041597202420235
324,0.5869079232215881
325,0.10671403259038925
326,0.818808376789093
327,0.062376268208026886
328,0.7328876852989197
329,0.776067316532135
330,0.95698082447052
331,0.06803218275308609
332,0.2976406514644623
333,0.4296658933162689
334,0.8505033254623413
335,0.591463029384613
336,0.14980533719062805
337,0.6748846769332886
338,0.8704354166984558
339,0.6772227883338928
340,0.8366643190383911
341,0.5454722046852112
342,0.4694962203502655
343,0.24142318964004517
344,0.45861026644706726
345,0.9581953883171082
346,0.727484405040741
347,0.14441777765750885
348,0.5578814744949341
349,0.6098402738571167
350,0.5368031859397888
351,0.31979861855506897
352,0.5725374221801758
353,0.7451915740966797
354,0.7881708741188049
355,0.8144311904907227
356,0.6861588358879089
357,0.30762979388237
358,0.3684408962726593
359,0.38892123103141785
360,0.5414949655532837
361,0.16771388053894043
362,0.1929025650024414
363,0.32767167687416077
364,0.2185264229774475
365,0.6303542256355286
366,0.8063747882843018
367,0.2497614473104477
368,0.1549982875585556
369,0.16241173446178436
370,0.3598713278770447
371,0.7892006039619446
372,0.8979189991950989
373,0.9661345481872559
374,0.19535867869853973
375,0.7082053422927856
376,0.7744316458702087
377,0.42941534519195557
378,0.8383461236953735
379,0.33028680086135864
380,0.20428131520748138
381,0.8987718820571899
382,0.7783414721488953
383,0.3872225880622864
384,0.3643084466457367
385,0.3085888922214508
386,0.2287784367799759
387,0.7594156861305237
388,0.9394939541816711
389,0.7604937553405762
390,0.2939727008342743
391,0.09399884194135666
392,0.1953970342874527
393,0.16359561681747437
394,0.8946148753166199
395,0.16876964271068573
396,0.9051457047462463
397,0.8421379923820496
398,0.18085786700248718
399,0.18870186805725098
400,0.7685410380363464
401,0.9244087338447571
402,0.7333118319511414
403,0.23654389381408691
404,0.2373969703912735
405,0.5083207488059998
406,0.9327091574668884
407,0.2455684393644333
408,0.23792649805545807
409,0.22524428367614746
410,0.5030218362808228
411,0.005831025540828705
412,0.5328993201255798
413,0.7798326015472412
414,0.16555255651474
415,0.5194937586784363
416,0.9342238306999207
417,0.6857686638832092
418,0.904279351234436
419,0.6008653044700623
420,0.9334396123886108
421,0.7055221199989319
422,0.56540447473526
423,0.498278945684433
424,0.6940979957580566
425,0.033754732459783554
426,0.4435630142688751
427,0.39616718888282776
428,0.6444799900054932
429,0.8157206773757935
430,0.7643797993659973
431,0.3723269999027252
432,0.910724401473999
433,0.9030343294143677
434,0.5298650860786438
435,0.7698265910148621
436,0.2790238857269287
437,0.19871151447296143
438,0.8359283804893494
439,0.27678442001342773
440,0.1926741749048233
441,0.1510251760482788
442,0.0913112610578537
443,0.8385797142982483
444,0.2581084370613098
445,0.8993309140205383
446,0.2811998724937439
447,0.5673210620880127
448,0.2747286260128021
449,0.34947505593299866
450,0.6922906637191772
451,0.6603844165802002
452,0.3674522936344147
453,0.237888902425766
454,0.552368700504303
455,0.4314732551574707
456,0.5761584043502808
457,0.6455147862434387
458,0.6230195164680481
459,0.25904980301856995
460,0.5044856667518616
461,0.9517134428024292
462,0.3383924067020416
463,0.6258280277252197
464,0.5888798236846924
465,0.6018162369728088
466,0.8570791482925415
467,0.06343377381563187
468,0.2275514006614685
469,0.7899032235145569
470,0.027566011995077133
471,0.06164577975869179
472,0.6808200478553772
473,0.822971522808075
474,0.35664308071136475
475,0.6611368656158447
476,0.34436213970184326
477,0.2982359826564789
478,0.7914286851882935
479,0.7503010630607605
480,0.6164245009422302
